param,Evaluation Value,Iw-AUC,Bw-AUC,Iw-TNF,Iw-FPF,Iw-FNF,Bw-TPF,Bw-TNF,Bw-FPF,Bw-FNF
Gaussian:7 Gaussian:7 9 3 1 tanh sigmoid AdaGrad,0.647137034,0.455971789,0.429720295,0.063936238,0.076170265,0.850863696,0.606564315,0.355667842,0.911341731,0.299523824
Gaussian:7 Gaussian:7 3 7 5 softmax softmax AdaGrad,0.647038903,0.469456951,0.859163576,0.561913294,0.881588797,0.093483381,0.520757795,0.251682552,0.210789043,0.914632791
Gaussian:7 Gaussian:7 Gaussian:7 5 7 5 sigmoid tanh AdaGrad,0.646820855,0.020969032,0.582990347,0.658704717,0.859028243,0.623780752,0.136788379,0.794577547,0.143596902,0.645403703
Gaussian:7 Gaussian:7 Gaussian:7 9 3 5 softmax relu Adam,0.646560685,0.38279735,0.928081133,0.857021853,0.694345375,0.500055991,0.822888375,0.703859837,0.117384394,0.720659582
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 tanh sigmoid RMSProp,0.646497914,0.386771341,0.062689131,0.839851786,0.102844701,0.912253329,0.738077726,0.353937309,0.951673493,0.726609945
Gaussian:7 Gaussian:7 Gaussian:7 7 7 5 sigmoid softmax RMSProp,0.646442816,0.865187423,0.573848565,0.546973977,0.003488237,0.313912591,0.213753085,0.414861007,0.490362464,0.55044123
Gaussian:7 3 3 3 softmax tanh Adam,0.646284368,0.24367864,0.585143963,0.983428567,0.749213776,0.375620442,0.695726348,0.566151316,0.366458221,0.458592625
Gaussian:7 Gaussian:7 9 5 1 sigmoid softmax AdaGrad,0.64613683,0.456702603,0.278968496,0.463850545,0.756024333,0.798747091,0.017626172,0.203833324,0.341786129,0.035462885
Gaussian:7 9 3 5 relu sigmoid AdaGrad,0.646096417,0.550001633,0.916585049,0.492908654,0.081806349,0.460570279,0.466869513,0.075430625,0.063872926,0.84048904
Gaussian:7 9 3 3 relu tanh AdaGrad,0.645977413,0.912602232,0.142576878,0.615648985,0.59039345,0.546370016,0.547282096,0.362886133,0.996504552,0.392806468
Gaussian:7 7 5 3 softmax relu AdaGrad,0.64587763,0.406694289,0.993081802,0.457027421,0.546188435,0.413196391,0.999891456,0.242955547,0.540705844,0.554398156
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 relu softmax Adam,0.64573188,0.191324872,0.181023041,0.467484933,0.738952561,0.435928109,0.29093039,0.427132551,0.684349278,0.655635906
Gaussian:7 9 5 3 softmax relu Adam,0.645542227,0.96299662,0.186445953,0.761355906,0.131203632,0.108748779,0.461023194,0.129099231,0.194584636,0.097768627
Gaussian:7 Gaussian:7 5 3 1 sigmoid relu Adam,0.645510752,0.713244588,0.22396079,0.863477519,0.375350851,0.345974582,0.949094988,0.077145182,0.011539333,0.97077816
Gaussian:7 Gaussian:7 7 3 1 relu tanh RMSProp,0.645461715,0.757885639,0.255375985,0.835072612,0.451912825,0.811060844,0.186780879,0.258169188,0.825470535,0.44611394
Gaussian:7 Gaussian:7 Gaussian:7 3 5 1 relu sigmoid Adam,0.645397109,0.681670003,0.878617005,0.945647234,0.234327561,0.653944153,0.245320404,0.309966265,0.863462242,0.929591491
Gaussian:7 7 7 3 sigmoid sigmoid Adam,0.645122867,0.746837506,0.282234978,0.057527331,0.522081844,0.001710393,0.47902582,0.492632804,0.05085212,0.940488996
Gaussian:7 5 9 1 sigmoid softmax RMSProp,0.645102243,0.413339153,0.889073445,0.842794851,0.630541054,0.209049691,0.111412491,0.297851135,0.190825226,0.901181206
Gaussian:7 3 9 1 softmax relu AdaGrad,0.645058118,0.703968935,0.472112618,0.301784973,0.16867804,0.075553457,0.320315492,0.66216152,0.941537716,0.814949071
Gaussian:7 Gaussian:7 7 3 3 softmax sigmoid AdaGrad,0.644748227,0.572167557,0.993227513,0.342665683,0.736784,0.153529839,0.856583483,0.151180543,0.966174524,0.521742279
Gaussian:7 Gaussian:7 9 5 5 sigmoid tanh RMSProp,0.644522537,0.795192789,0.530369391,0.160941211,0.39778887,0.439891668,0.328330512,0.643489026,0.767926223,0.579146828
Gaussian:7 Gaussian:7 Gaussian:7 9 5 1 softmax sigmoid AdaGrad,0.644518288,0.398954111,0.551673714,0.685259488,0.972219332,0.493267405,0.226906928,0.997471681,0.350341454,0.298551727
Gaussian:7 Gaussian:7 Gaussian:7 5 5 3 tanh softmax AdaGrad,0.644465999,0.619410849,0.78875521,0.206595117,0.578525924,0.169677481,0.083316994,0.472092489,0.448799959,0.134076635
Gaussian:7 9 5 1 softmax relu Adam,0.644220349,0.799970135,0.471875937,0.183496661,0.212743832,0.036501813,0.354239391,0.180476395,0.071384667,0.299544293
Gaussian:7 7 5 1 tanh softmax AdaGrad,0.644049826,0.906521447,0.915418241,0.455635963,0.528059816,0.224048065,0.191888622,0.773414397,0.558734077,0.524675839
Gaussian:7 Gaussian:7 9 5 1 tanh relu RMSProp,0.644034461,0.729306346,0.729564484,0.065379624,0.586103367,0.332679413,0.567330201,0.668119935,0.00930416,0.651799286
Gaussian:7 Gaussian:7 3 7 1 softmax sigmoid RMSProp,0.643802697,0.460502803,0.909146603,0.253749544,0.904955747,0.976610862,0.918428738,0.197755886,0.746378331,0.717290242
Gaussian:7 5 3 3 relu relu AdaGrad,0.643202304,0.934410438,0.727339627,0.829159937,0.358937987,0.901651429,0.119012369,0.179915233,0.100509679,0.378477606
Gaussian:7 7 5 3 softmax sigmoid RMSProp,0.64298697,0.77011741,0.91823691,0.686198645,0.762041422,0.569624824,0.263022859,0.439133272,0.620306454,0.710288293
Gaussian:7 Gaussian:7 3 9 3 tanh tanh AdaGrad,0.642788564,0.792402523,0.85272078,0.206447964,0.341341017,0.740311668,0.073079663,0.043132812,0.093222764,0.736533885
Gaussian:7 Gaussian:7 Gaussian:7 3 9 3 tanh sigmoid RMSProp,0.642470866,0.975162964,0.999001561,0.725565745,0.268375382,0.621787556,0.851856564,0.014670026,0.195764995,0.888473879
Gaussian:7 Gaussian:7 9 3 1 softmax relu Adam,0.6424707,0.29218915,0.971637619,0.151714749,0.984519896,0.854991515,0.415058574,0.593747822,0.038562356,0.285780787
Gaussian:7 Gaussian:7 Gaussian:7 3 7 1 tanh softmax RMSProp,0.642117459,0.163942408,0.445987216,0.056471415,0.118246058,0.188139717,0.547587454,0.556695655,0.846527393,0.200905859
Gaussian:7 7 5 3 sigmoid tanh Adam,0.641930435,0.50605228,0.550343348,0.014850767,0.849680649,0.519268813,0.024803043,0.006992735,0.008147559,0.061273441
Gaussian:7 7 3 3 tanh softmax Adam,0.641892488,0.048176688,0.085807364,0.522421654,0.191680888,0.664561847,0.358027626,0.905470304,0.926154548,0.494418007
Gaussian:7 Gaussian:7 Gaussian:7 5 7 1 tanh softmax AdaGrad,0.641510887,0.754292564,0.146312614,0.111155313,0.112783974,0.185066288,0.223036824,0.982863291,0.634053742,0.724150052
Gaussian:7 Gaussian:7 Gaussian:7 7 5 3 sigmoid relu Adam,0.641353014,0.041980032,0.970171246,0.344440667,0.40949836,0.774366865,0.230884768,0.449003868,0.921045017,0.992085245
Gaussian:7 Gaussian:7 7 7 3 sigmoid tanh Adam,0.641245906,0.598296518,0.037538242,0.301638232,0.483431919,0.197326607,0.108446444,0.502269189,0.372977916,0.441886444
Gaussian:7 Gaussian:7 Gaussian:7 5 3 3 softmax relu RMSProp,0.641191574,0.357304767,0.024547106,0.256247838,0.493393986,0.663542933,0.675007082,0.987295559,0.930057455,0.723058564
Gaussian:7 Gaussian:7 9 9 1 tanh tanh Adam,0.641153704,0.012716048,0.331313679,0.707973032,0.011021817,0.929870914,0.07985322,0.904082398,0.034235414,0.523856059
Gaussian:7 Gaussian:7 Gaussian:7 5 7 3 sigmoid sigmoid AdaGrad,0.640871901,0.411905136,0.937417806,0.955362253,0.338696791,0.993424162,0.734232931,0.488054469,0.11587894,0.129227856
Gaussian:7 Gaussian:7 9 9 3 tanh relu RMSProp,0.640290208,0.9572661,0.016186663,0.431778086,0.372384134,0.077204745,0.798980706,0.276217754,0.52821078,0.755183771
Gaussian:7 7 5 5 softmax relu RMSProp,0.640153252,0.60250626,0.723227598,0.860615053,0.668660747,0.789874604,0.93066519,0.28255507,0.876992699,0.304016575
Gaussian:7 Gaussian:7 9 9 5 softmax softmax RMSProp,0.639905371,0.524969495,0.096753123,0.29439101,0.467376434,0.87932656,0.731947039,0.942606691,0.823139278,0.704844709
Gaussian:7 Gaussian:7 Gaussian:7 9 5 5 softmax relu RMSProp,0.639869235,0.985959397,0.070977386,0.190131091,0.531234018,0.650991944,0.252134109,0.541167556,0.29648359,0.396893405
Gaussian:7 Gaussian:7 Gaussian:7 5 9 1 softmax relu Adam,0.639693927,0.872151839,0.448471726,0.560181665,0.002996289,0.818728331,0.611787695,0.77541125,0.202868869,0.808168825
Gaussian:7 3 3 1 tanh tanh AdaGrad,0.639690985,0.969264073,0.889942009,0.19768825,0.852408545,0.378570622,0.968644603,0.884149832,0.66286164,0.91140459
Gaussian:7 Gaussian:7 3 3 5 softmax relu Adam,0.639486373,0.892184653,0.478304197,0.896183681,0.740246457,0.361808185,0.097588916,0.582388894,0.770858493,0.323637897
Gaussian:7 3 3 5 tanh relu RMSProp,0.639472689,0.150222016,0.177232921,0.175576644,0.929559972,0.207227762,0.634677656,0.61007098,0.445394803,0.493776014
Gaussian:7 Gaussian:7 Gaussian:7 5 7 1 softmax relu RMSProp,0.639394213,0.567330629,0.521141089,0.306780676,0.779987986,0.956183152,0.672485477,0.160724417,0.228190103,0.944773927
Gaussian:7 3 3 1 tanh softmax AdaGrad,0.638687219,0.263728707,0.313677066,0.182377481,0.31919515,0.280135805,0.100391083,0.431693092,0.144847848,0.583716623
Gaussian:7 3 3 1 relu tanh Adam,0.638459323,0.888091453,0.600594385,0.05660674,0.843556427,0.171576468,0.439704837,0.354330873,0.921087264,0.911871214
Gaussian:7 Gaussian:7 7 5 1 softmax softmax AdaGrad,0.638049012,0.684974427,0.044285385,0.483612726,0.291139798,0.507991907,0.784709999,0.146589629,0.003014378,0.413672809
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 sigmoid softmax RMSProp,0.637860194,0.623725055,0.419722118,0.448339047,0.461881003,0.926640969,0.678101444,0.593216508,0.1473748,0.094719631
Gaussian:7 5 7 3 relu relu RMSProp,0.637710107,0.157596705,0.802144704,0.859747129,0.105083956,0.876913471,0.981465807,0.464656595,0.455227068,0.520072727
Gaussian:7 Gaussian:7 9 9 3 relu relu RMSProp,0.63767386,0.969549314,0.800625092,0.10951682,0.921482128,0.051684319,0.215754706,0.90973083,0.283906569,0.473781835
Gaussian:7 Gaussian:7 9 7 1 softmax sigmoid RMSProp,0.636071087,0.724380373,0.748832392,0.947095802,0.55681393,0.544325581,0.209826024,0.090105604,0.710990693,0.795153767
Gaussian:7 7 9 5 tanh relu Adam,0.635887486,0.769949221,0.401808105,0.760985306,0.595266401,0.501925782,0.706839606,0.333712344,0.738392471,0.144890007
Gaussian:7 7 9 1 relu sigmoid RMSProp,0.635478703,0.272658007,0.614655537,0.126410058,0.515174708,0.16042041,0.902955364,0.083398565,0.679738893,0.548928583
Gaussian:7 Gaussian:7 3 5 5 sigmoid softmax RMSProp,0.635395116,0.804865427,0.539381412,0.824939262,0.983060621,0.492059266,0.303596912,0.972522269,0.648382684,0.216792064
Gaussian:7 Gaussian:7 3 5 1 sigmoid softmax Adam,0.63502625,0.411077293,0.319987383,0.868549034,0.640951224,0.597841993,0.512655114,0.543364419,0.14809118,0.706358205
Gaussian:7 Gaussian:7 7 3 1 sigmoid softmax RMSProp,0.634847279,0.857841854,0.424363628,0.960850467,0.078350161,0.877969172,0.96465258,0.069921314,0.805986485,0.841458762
Gaussian:7 3 3 5 relu softmax Adam,0.634815154,0.799926676,0.03072775,0.773855882,0.772971545,0.600910888,0.821225442,0.967308353,0.75374568,0.958680934
Gaussian:7 Gaussian:7 Gaussian:7 5 3 3 sigmoid sigmoid RMSProp,0.634716881,0.46419408,0.72657711,0.125537735,0.417721546,0.326411112,0.275268621,0.713466866,0.982354054,0.210966983
Gaussian:7 Gaussian:7 Gaussian:7 7 5 3 softmax sigmoid AdaGrad,0.634677403,0.699245398,0.414072505,0.914743266,0.974595759,0.164212131,0.216169548,0.105266884,0.998462748,0.428506777
Gaussian:7 Gaussian:7 7 9 5 tanh sigmoid RMSProp,0.634476553,0.438650883,0.36057958,0.560725623,0.906848544,0.928469438,0.914572496,0.933278251,0.53789748,0.903404063
Gaussian:7 9 9 5 sigmoid sigmoid AdaGrad,0.634166795,0.441868112,0.953606104,0.937539112,0.69575334,0.422746615,0.013096558,0.351365695,0.890200185,0.55469732
Gaussian:7 7 3 1 tanh sigmoid Adam,0.634152456,0.054900742,0.749443956,0.835417525,0.789768113,0.684952351,0.442881952,0.821850134,0.705620124,0.117259251
Gaussian:7 Gaussian:7 Gaussian:7 3 9 1 softmax softmax RMSProp,0.633981516,0.171792098,0.106103941,0.603511243,0.519227191,0.25439621,0.994715973,0.911096811,0.303946513,0.257600625
Gaussian:7 7 5 5 sigmoid sigmoid Adam,0.63387049,0.09719843,0.566113834,0.563738086,0.087355742,0.571985985,0.587925735,0.193030433,0.267722809,0.305778376
Gaussian:7 3 9 3 softmax relu RMSProp,0.633654034,0.118196232,0.867575825,0.475684536,0.561489141,0.062829058,0.26665862,0.030940105,0.745905963,0.153287715
Gaussian:7 Gaussian:7 9 7 1 sigmoid sigmoid RMSProp,0.633603623,0.749971601,0.586113787,0.475215255,0.31336417,0.44126993,0.058673007,0.779988681,0.948546681,0.919573485
Gaussian:7 Gaussian:7 Gaussian:7 9 7 3 relu sigmoid Adam,0.633332035,0.634995325,0.564405405,0.731755483,0.948949278,0.019705897,0.126054734,0.565064345,0.799432323,0.938050388
Gaussian:7 Gaussian:7 Gaussian:7 3 7 3 relu softmax AdaGrad,0.633256474,0.850578985,0.575825797,0.963501333,0.216507401,0.238637017,0.554225046,0.295075755,0.899681737,0.967721631
Gaussian:7 Gaussian:7 Gaussian:7 3 3 5 tanh sigmoid AdaGrad,0.633136634,0.82703652,0.462330506,0.822007158,0.475559489,0.579419822,0.052195967,0.34481706,0.834724215,0.547161014
Gaussian:7 5 3 3 relu softmax AdaGrad,0.632537394,0.816361078,0.053954024,0.321902477,0.486851035,0.567557984,0.037420284,0.64672816,0.241480834,0.826790363
Gaussian:7 Gaussian:7 5 3 3 sigmoid softmax AdaGrad,0.632149103,0.668435835,0.820203952,0.50663742,0.467943716,0.704541245,0.285722092,0.112015295,0.466961386,0.598834949
Gaussian:7 Gaussian:7 Gaussian:7 7 3 5 sigmoid sigmoid AdaGrad,0.632019798,0.849979579,0.7928598,0.061715597,0.227140472,0.347505113,0.879897752,0.485864303,0.609230919,0.709115081
Gaussian:7 Gaussian:7 Gaussian:7 7 3 5 sigmoid sigmoid RMSProp,0.631964257,0.417476841,0.947227568,0.138249631,0.344054903,0.298537166,0.130392916,0.573583507,0.873792091,0.33867369
Gaussian:7 3 7 1 tanh softmax RMSProp,0.631871219,0.303870445,0.73536877,0.050721178,0.479705274,0.208806598,0.643631385,0.852684284,0.181961172,0.710235256
Gaussian:7 Gaussian:7 Gaussian:7 5 9 1 sigmoid sigmoid RMSProp,0.631477637,0.164674661,0.964068647,0.962303807,0.920416583,0.508677947,0.711354702,0.03510874,0.708845078,0.533945524
Gaussian:7 Gaussian:7 Gaussian:7 7 9 1 tanh tanh Adam,0.631327157,0.455222291,0.397222179,0.673409621,0.630455101,0.849234383,0.534706796,0.619395322,0.525011862,0.333380605
Gaussian:7 5 9 1 tanh relu AdaGrad,0.631038932,0.909191063,0.284835942,0.534677014,0.951925409,0.982091904,0.921646237,0.918460956,0.706971841,0.303031494
Gaussian:7 Gaussian:7 9 3 3 softmax tanh Adam,0.631021042,0.866211259,0.191649253,0.771673146,0.268620354,0.406165623,0.824655918,0.483305632,0.923052027,0.439150485
Gaussian:7 Gaussian:7 Gaussian:7 9 9 1 tanh tanh Adam,0.630794672,0.979192432,0.650759722,0.666088536,0.828833934,0.263966931,0.929159305,0.430570866,0.426959272,0.728046504
Gaussian:7 9 5 5 softmax relu Adam,0.630760782,0.952671505,0.116556103,0.703361513,0.399976863,0.898224933,0.731955561,0.240205811,0.610982212,0.545572711
Gaussian:7 Gaussian:7 Gaussian:7 3 7 1 relu sigmoid RMSProp,0.63076024,0.934139029,0.121386047,0.72905647,0.663765961,0.063436387,0.269018567,0.220892563,0.483434444,0.535317057
Gaussian:7 Gaussian:7 7 3 1 relu relu AdaGrad,0.630722328,0.178779851,0.629038047,0.619949529,0.908518377,0.520970607,0.308255264,0.058300419,0.249603672,0.010638945
Gaussian:7 Gaussian:7 5 5 1 tanh sigmoid RMSProp,0.630653013,0.167992543,0.488368145,0.853358841,0.946290437,0.868931039,0.884672636,0.584766453,0.260698651,0.845253524
Gaussian:7 Gaussian:7 Gaussian:7 3 3 1 softmax relu Adam,0.630279559,0.010192936,0.230521462,0.789854126,0.061381667,0.775539416,0.090776594,0.211281527,0.403675069,0.683404391
Gaussian:7 9 7 1 softmax tanh AdaGrad,0.629997857,0.867023905,0.039656931,0.342971329,0.679859563,0.430193321,0.966047148,0.489925235,0.048000873,0.144816694
Gaussian:7 Gaussian:7 Gaussian:7 7 9 5 relu softmax Adam,0.629286932,0.176713648,0.181596361,0.014004917,0.939482338,0.283685991,0.972301188,0.17799149,0.600589036,0.717062206
Gaussian:7 Gaussian:7 5 5 1 tanh softmax AdaGrad,0.628725703,0.652780142,0.665888984,0.414289093,0.771495973,0.150165987,0.472821584,0.188858583,0.578682497,0.921900064
Gaussian:7 Gaussian:7 9 9 3 tanh softmax Adam,0.628607978,0.656825454,0.779043928,0.192218909,0.686026792,0.563160387,0.727453794,0.699258452,0.964747528,0.572112887
Gaussian:7 5 5 1 relu softmax AdaGrad,0.628553469,0.949374835,0.329990052,0.713369373,0.127316799,0.042553446,0.762788582,0.100612365,0.254848823,0.01156436
Gaussian:7 7 3 1 relu softmax RMSProp,0.628458218,0.075094283,0.791320247,0.812183366,0.465178586,0.522937837,0.091676636,0.863070493,0.378098766,0.787332543
Gaussian:7 7 3 5 softmax tanh Adam,0.628399364,0.054786152,0.8374725,0.471660637,0.110950581,0.65423145,0.773107491,0.498935248,0.561162176,0.913535091
Gaussian:7 Gaussian:7 3 5 5 tanh softmax RMSProp,0.628384528,0.802249442,0.639258024,0.118545464,0.580054816,0.407209959,0.223898057,0.077476857,0.855342846,0.446594554
Gaussian:7 9 7 5 relu softmax AdaGrad,0.627844132,0.753693089,0.302346208,0.32596365,0.496386085,0.901155214,0.123354933,0.214386736,0.300209285,0.534347708
Gaussian:7 5 3 5 relu tanh RMSProp,0.62775326,0.824359614,0.5112608,0.164111706,0.810285108,0.853675168,0.717508598,0.138382564,0.878250843,0.415652378
Gaussian:7 Gaussian:7 9 5 1 tanh tanh RMSProp,0.627645295,0.767973231,0.546879919,0.660883199,0.556696024,0.452441991,0.722041993,0.734921926,0.271105533,0.520779982
Gaussian:7 Gaussian:7 7 3 3 tanh sigmoid RMSProp,0.627578849,0.234244877,0.265640968,0.217478474,0.210855292,0.839080074,0.405553111,0.634595767,0.980274947,0.085832865
Gaussian:7 Gaussian:7 3 9 3 softmax tanh RMSProp,0.627167519,0.689649746,0.101917341,0.586636226,0.999590913,0.418632474,0.82031772,0.155786378,0.084963509,0.650154469
Gaussian:7 5 3 3 sigmoid softmax Adam,0.626913098,0.964720545,0.774469897,0.317797288,0.873559516,0.752178174,0.552338986,0.198564394,0.063522577,0.590004038
Gaussian:7 7 3 5 relu softmax Adam,0.626794735,0.508680704,0.774005827,0.546296205,0.69242812,0.242143709,0.466815087,0.301118471,0.089972105,0.447820044
Gaussian:7 Gaussian:7 3 3 5 softmax softmax RMSProp,0.626465129,0.006883944,0.973332085,0.830273734,0.286017389,0.174234253,0.689180752,0.19572203,0.536043013,0.347993027
Gaussian:7 Gaussian:7 Gaussian:7 3 5 5 relu sigmoid Adam,0.626388277,0.246574582,0.222383563,0.060402355,0.324966438,0.008602771,0.736727824,0.55525117,0.967039545,0.166982575
Gaussian:7 Gaussian:7 Gaussian:7 9 5 1 relu tanh AdaGrad,0.626367925,0.448530173,0.269172533,0.865581645,0.01460807,0.989102377,0.566461253,0.689145577,0.194663273,0.466590766
Gaussian:7 7 5 5 softmax sigmoid Adam,0.626365133,0.744859003,0.355256609,0.421583548,0.109257868,0.293532955,0.996976137,0.239529714,0.135375543,0.442949434
Gaussian:7 Gaussian:7 Gaussian:7 3 5 5 sigmoid sigmoid RMSProp,0.626323227,0.752708648,0.786732006,0.538335933,0.210055042,0.813174283,0.090249936,0.385013812,0.791334718,0.021799143
Gaussian:7 Gaussian:7 Gaussian:7 9 7 5 softmax tanh Adam,0.626283194,0.417710521,0.84122871,0.901186364,0.354177083,0.906266088,0.043279732,0.390541908,0.465454665,0.117218913
Gaussian:7 Gaussian:7 3 5 1 sigmoid relu AdaGrad,0.626224307,0.154184307,0.478692083,0.237833325,0.73666584,0.75334106,0.950519241,0.446762917,0.355880632,0.870124904
Gaussian:7 5 5 5 softmax relu AdaGrad,0.626172937,0.316221766,0.097367508,0.983657449,0.089029033,0.250881597,0.342944676,0.322958323,0.844564288,0.220581801
Gaussian:7 9 7 3 relu softmax Adam,0.626106658,0.471119067,0.243724251,0.707442842,0.986180471,0.724447786,0.508298541,0.425445277,0.744793636,0.484648972
Gaussian:7 Gaussian:7 Gaussian:7 5 5 3 tanh tanh Adam,0.62606334,0.241345783,0.556003933,0.989908531,0.101727183,0.924419276,0.547655218,0.631146366,0.17639027,0.455584528
Gaussian:7 Gaussian:7 Gaussian:7 7 9 1 softmax softmax AdaGrad,0.625916528,0.932234543,0.574374433,0.930667714,0.854460974,0.822420178,0.62180837,0.241016728,0.289915135,0.780084315
Gaussian:7 Gaussian:7 3 3 1 tanh softmax AdaGrad,0.625907808,0.142488966,0.772966603,0.916792081,0.216083624,0.921875457,0.516254896,0.251489842,0.374420499,0.701794403
Gaussian:7 Gaussian:7 Gaussian:7 3 3 5 relu relu RMSProp,0.625547694,0.411969016,0.392255672,0.067312736,0.172575752,0.964227917,0.050786877,0.335122572,0.7235689,0.253274635
Gaussian:7 Gaussian:7 7 3 1 softmax sigmoid AdaGrad,0.625512707,0.341829509,0.496821561,0.866433967,0.835554332,0.566970339,0.469171396,0.915887157,0.535218494,0.393719036
Gaussian:7 Gaussian:7 Gaussian:7 9 9 5 relu sigmoid AdaGrad,0.625460867,0.209778426,0.470204777,0.97765341,0.853884947,0.690714537,0.582849562,0.463372133,0.908495315,0.697895227
Gaussian:7 Gaussian:7 Gaussian:7 9 7 1 sigmoid sigmoid RMSProp,0.625436652,0.010639553,0.031669309,0.505548183,0.270416944,0.802776949,0.431250856,0.049087797,0.290696921,0.701388994
