CONS_NO,DATA_DATE,KWH
110,2015/12/12,7.4
110,2015/12/13,5.85
110,2015/12/14,5.62
110,2015/12/15,6.03
110,2015/12/16,4.03
110,2015/12/17,5.21
110,2015/12/18,5.24
110,2015/12/19,6.86
110,2015/12/20,6.18
110,2015/12/21,4.9
110,2015/12/22,4.3
110,2015/12/23,4.12
110,2015/12/24,4.1
110,2015/12/25,4.51
110,2015/12/26,6.18
110,2015/12/27,5.37
110,2015/12/28,3.32
110,2015/12/29,4.19
110,2015/12/30,4.13
110,2015/12/31,3.81
110,2016/1/1,1.92
110,2016/1/2,5.27
110,2016/1/3,5.58
110,2016/1/4,5.72
110,2016/1/5,5.33
110,2016/1/6,4.82
110,2016/1/7,5.84
110,2016/1/8,5.63
110,2016/1/9,7.53
110,2016/1/10,5.72
110,2016/1/11,4.94
110,2016/1/12,5.8
110,2016/1/13,5.2
110,2016/1/14,4.86
110,2016/1/15,4.46
110,2016/1/16,6.77
110,2016/1/17,4.44
110,2016/1/18,5.6
110,2016/1/19,3.78
110,2016/1/20,3.41
110,2016/1/21,4.86
110,2016/1/22,4.64
110,2016/1/23,5.35
110,2016/1/24,5.13
110,2016/1/25,5.41
110,2016/1/26,5.73
110,2016/1/27,5.58
110,2016/1/28,5.79
110,2016/1/29,6.47
110,2016/1/30,5.98
110,2016/1/31,5.95
110,2016/2/1,5.86
110,2016/2/2,4.98
110,2016/2/3,6.18
110,2016/2/4,4.25
110,2016/2/5,3.88
110,2016/2/6,0.89
110,2016/2/7,0.89
110,2016/2/8,0.9
110,2016/2/9,0.9
110,2016/2/10,0
110,2016/2/11,0
110,2016/2/12,4.04
110,2016/2/13,4.94
110,2016/2/14,4.01
110,2016/2/15,3.94
110,2016/2/16,4.5
110,2016/2/17,3.89
110,2016/2/18,4.02
110,2016/2/19,4.1
110,2016/2/20,4.53
110,2016/2/21,4.59
110,2016/2/22,2.44
110,2016/2/23,0.98
110,2016/2/24,4.35
110,2016/2/25,6.26
110,2016/2/26,5.62
110,2016/2/27,3.32
110,2016/2/28,3.66
110,2016/2/29,3.29
110,2016/3/1,4.1
110,2016/3/2,5.32
110,2016/3/3,4.19
110,2016/3/4,5.26
110,2016/3/5,4.52
110,2016/3/6,3.05
110,2016/3/7,4.39
110,2016/3/8,6.06
110,2016/3/9,3.22
110,2016/3/10,3.84
110,2016/3/11,2.34
110,2016/3/12,4.66
110,2016/3/13,3.69
110,2016/3/14,2.89
110,2016/3/15,3.72
110,2016/3/16,4.5
110,2016/3/17,5.23
110,2016/3/18,3.95
110,2016/3/19,5.83
110,2016/3/20,4.9
110,2016/3/21,3.19
110,2016/3/22,3.14
110,2016/3/23,3.64
110,2016/3/24,2.53
110,2016/3/25,3.19
110,2016/3/26,3.29
110,2016/3/27,4.05
110,2016/3/28,2.39
110,2016/3/29,2.61
110,2016/3/30,2.46
110,2016/3/31,2.96
110,2016/4/1,3.22
110,2016/4/2,3.26
110,2016/4/3,4.15
110,2016/4/4,4.73
110,2016/4/5,3.08
110,2016/4/6,2.99
110,2016/4/7,3.3
110,2016/4/8,4.05
110,2016/4/9,4.35
110,2016/4/10,5.26
110,2016/4/11,6.37
110,2016/4/12,2.6
110,2016/4/13,2.64
110,2016/4/14,2.48
110,2016/4/15,3.7
110,2016/4/16,2.89
110,2016/4/17,3.95
110,2016/4/18,2.8
110,2016/4/19,3.16
110,2016/4/20,2.45
110,2016/4/21,3.18
110,2016/4/22,2.64
110,2016/4/23,2.82
110,2016/4/24,2.68
110,2016/4/25,2.54
110,2016/4/26,2.5
110,2016/4/27,2.81
110,2016/4/28,2.91
110,2016/4/29,2.72
110,2016/4/30,2.31
110,2016/5/1,0.42
110,2016/5/2,1.49
110,2016/5/3,3.12
110,2016/5/4,2.45
110,2016/5/5,3.09
110,2016/5/6,3.83
110,2016/5/7,5.6
110,2016/5/8,4.54
110,2016/5/9,2.76
110,2016/5/10,3
110,2016/5/11,2.26
110,2016/5/12,2.36
110,2016/5/13,4.26
110,2016/5/14,4.98
110,2016/5/15,1.89
110,2016/5/16,2.36
110,2016/5/17,2.63
110,2016/5/18,3.35
110,2016/5/19,3.65
110,2016/5/20,3.25
110,2016/5/21,3.48
110,2016/5/22,3.59
110,2016/5/23,3.75
110,2016/5/24,NA
110,2016/5/27,NA
110,2016/6/3,NA
110,2016/6/6,2.38
110,2016/6/7,3.92
110,2016/6/8,4.98
110,2016/6/9,9.19
110,2016/6/10,15.4
110,2016/6/11,26.53
110,2016/6/12,9.27
110,2016/6/13,15.54
110,2016/6/14,16.9
110,2016/6/15,9.82
110,2016/6/16,15.86
110,2016/6/17,22.19
110,2016/6/18,37.52
110,2016/6/19,39.11
110,2016/6/20,29.68
110,2016/6/21,30.92
110,2016/6/22,45.77
110,2016/6/23,18.6
110,2016/6/24,18.71
110,2016/6/25,29.41
110,2016/6/26,30.5
110,2016/6/27,20.23
110,2016/6/28,23.4
110,2016/6/29,21.58
110,2016/6/30,5.15
110,2016/7/1,21.7
110,2016/7/2,6.61
110,2016/7/3,12.98
110,2016/7/4,17.94
110,2016/7/5,22.64
110,2016/7/6,19.02
110,2016/7/7,30.42
110,2016/7/8,47.36
110,2016/7/9,37.41
110,2016/7/10,30.83
110,2016/7/11,7.9
110,2016/7/12,33.4
110,2016/7/13,41.26
110,2016/7/14,13.91
110,2016/7/15,17.4
110,2016/7/16,26.2
110,2016/7/17,36.69
110,2016/7/18,30.35
110,2016/7/19,20.06
110,2016/7/20,24.05
110,2016/7/21,26.24
110,2016/7/22,31.83
110,2016/7/23,24.48
110,2016/7/24,26.1
110,2016/7/25,25.35
110,2016/7/26,25.62
110,2016/7/27,35.29
110,2016/7/28,41.89
110,2016/7/29,44.76
110,2016/7/30,47.07
110,2016/7/31,41.39
110,2016/8/1,44.44
110,2016/8/2,42.05
110,2016/8/3,42.72
110,2016/8/4,40.71
110,2016/8/5,29.49
110,2016/8/6,21.93
110,2016/8/7,31
110,2016/8/8,36.36
110,2016/8/9,27.1
110,2016/8/10,48.76
110,2016/8/11,46.37
110,2016/8/12,52.08
110,2016/8/13,51.33
110,2016/8/14,34.56
110,2016/8/15,51.53
110,2016/8/16,62.82
110,2016/8/17,46.83
110,2016/8/18,65.41
110,2016/8/19,45.47
110,2016/8/20,37.37
110,2016/8/21,40.03
110,2016/8/22,19.54
110,2016/8/23,37.27
110,2016/8/24,19.88
110,2016/8/25,2.4
110,2016/8/26,2.86
110,2016/8/27,8.3
110,2016/8/28,0.46
110,2016/8/29,0.46
110,2016/8/30,1.08
110,2016/8/31,2.57
110,2016/9/2,6.64
110,2016/9/3,14.45
110,2016/9/4,7.74
110,2016/9/5,2.12
110,2016/9/6,8.07
110,2016/9/7,15.12
110,2016/9/8,6.17
110,2016/9/9,5.77
110,2016/9/10,4.29
110,2016/9/11,9.13
110,2016/9/12,1.58
110,2016/9/13,2.97
110,2016/9/14,3.07
110,2016/9/15,2.23
110,2016/9/16,1.51
110,2016/9/17,1.63
110,2016/9/18,3.57
110,2016/9/19,3.47
110,2016/9/20,3.22
110,2016/9/21,2.63
110,2016/9/22,2.75
110,2016/9/23,3.18
110,2016/9/24,3.27
110,2016/9/25,1.55
110,2016/9/26,2.15
110,2016/9/27,2.52
110,2016/9/28,1.23
110,2016/9/29,3.42
110,2016/9/30,2.74
110,2016/10/1,1.43
110,2016/10/2,2.99
110,2016/10/3,1.65
110,2016/10/4,2.23
110,2016/10/5,2.64
110,2016/10/6,1.28
110,2016/10/7,2.24
110,2016/10/8,1.57
110,2016/10/9,3.5
110,2016/10/10,2.83
110,2016/10/11,2.99
110,2016/10/12,3.88
110,2016/10/13,2.62
110,2016/10/14,2.44
110,2016/10/15,3.92
110,2016/10/16,3.04
110,2016/10/17,2.36
110,2016/10/18,3.31
110,2016/10/19,2.2
110,2016/10/20,1.37
110,2016/10/21,3.69
110,2016/10/22,3.75
110,2016/10/23,3.83
110,2016/10/24,0.93
110,2016/10/25,4.14
110,2016/10/26,3.12
110,2016/10/27,2.04
110,2016/10/28,4.68
110,2016/10/29,NA
110,2016/11/4,3.49
110,2016/11/5,4.65
110,2016/11/6,4.07
110,2016/11/7,0.29
110,2016/11/8,3.07
110,2016/11/9,1.37
110,2016/11/10,1.89
110,2016/11/11,1.95
110,2016/11/12,3.9
110,2016/11/13,4.64
110,2016/11/14,1.43
110,2016/11/15,1.3
110,2016/11/16,3.57
110,2016/11/17,2.38
110,2016/11/18,1.93
110,2016/11/19,4.06
110,2016/11/20,4.19
110,2016/11/21,1.81
110,2016/11/22,3.14
110,2016/11/23,1.79
110,2016/11/24,3.26
110,2016/11/25,1.59
110,2016/11/26,2.72
110,2016/11/27,4.06
110,2016/11/28,1.74
110,2016/11/29,1.18
110,2016/11/30,1.43
110,2016/12/1,1.36
110,2016/12/2,1.43
110,2016/12/3,2.03
110,2016/12/4,1.47
110,2016/12/5,0.28
110,2016/12/6,1.27
110,2016/12/7,1.28
110,2016/12/8,1.58
110,2016/12/9,1.28
110,2016/12/10,2.41
110,2016/12/11,2.04
110,2016/12/12,0.29
110,2016/12/13,1.29
110,2016/12/14,1.38
110,2016/12/15,1.5
110,2016/12/16,1.47
110,2016/12/17,2.2
110,2016/12/18,1.94
110,2016/12/19,0.34
110,2016/12/20,2.18
110,2016/12/21,2.48
110,2016/12/22,1.04
110,2016/12/23,1.59
110,2016/12/24,2.2
110,2016/12/25,2.66
110,2016/12/26,0.19
110,2016/12/27,1.45
110,2016/12/28,1.25
110,2016/12/30,1.12
110,2016/12/31,2.48
110,2017/1/1,2.05
110,2017/1/2,0.94
110,2017/1/3,1.04
110,2017/1/4,1.68
110,2017/1/5,2.29
110,2017/1/6,1.37
110,2017/1/7,2.28
110,2017/1/8,1.85
110,2017/1/9,0.41
110,2017/1/10,1.48
110,2017/1/11,1.83
110,2017/1/12,1.7
110,2017/1/13,2.36
110,2017/1/14,2.19
110,2017/1/15,2.63
110,2017/1/16,1.08
110,2017/1/17,1.48
110,2017/1/18,1.22
110,2017/1/19,1.49
110,2017/1/20,1.11
110,2017/1/21,1.26
110,2017/1/22,2.05
110,2017/1/23,1.63
110,2017/1/24,1.64
110,2017/1/25,0.24
110,2017/1/26,0.14
110,2017/1/27,0.14
110,2017/1/28,0.14
110,2017/1/29,0.14
110,2017/1/30,0.14
110,2017/1/31,0.15
110,2017/2/1,0.28
110,2017/2/2,1.33
110,2017/2/3,0.87
110,2017/2/4,1.3
110,2017/2/5,1.08
110,2017/2/6,1.87
110,2017/2/7,2.53
111,2015/1/1,1.23
111,2015/1/2,6.49
111,2015/1/3,3.72
111,2015/1/4,1.83
111,2015/1/5,1.45
111,2015/1/6,2.16
111,2015/1/7,1.34
111,2015/1/8,1.71
111,2015/1/9,1.34
111,2015/1/10,3.02
111,2015/1/11,2.46
111,2015/1/12,2.27
111,2015/1/13,1.57
111,2015/1/14,1.93
111,2015/1/15,2.17
111,2015/1/16,1.89
111,2015/1/17,2.29
111,2015/1/18,3.02
111,2015/1/19,1.5
111,2015/1/20,0.9
111,2015/1/21,2.38
111,2015/1/22,1.55
111,2015/1/23,1.57
111,2015/1/24,2.01
111,2015/1/25,2.3
111,2015/1/26,2.62
111,2015/1/27,1.92
111,2015/1/28,1.81
111,2015/1/29,1.57
111,2015/1/30,1.44
111,2015/1/31,2.04
111,2015/2/1,2.01
111,2015/2/2,2.94
111,2015/2/3,0.96
111,2015/2/4,1.56
111,2015/2/5,1.87
111,2015/2/6,1.52
111,2015/2/7,1.98
111,2015/2/8,1.37
111,2015/2/9,1.45
111,2015/2/10,1.46
111,2015/2/11,2.18
111,2015/2/12,1.69
111,2015/2/13,0.37
111,2015/2/14,0
111,2015/2/15,0
111,2015/2/16,0
111,2015/2/17,0
111,2015/2/18,0
111,2015/2/19,0
111,2015/2/20,0
111,2015/2/21,0
111,2015/2/22,0
111,2015/2/23,0
111,2015/2/24,0
111,2015/2/25,0
111,2015/2/26,0
111,2015/2/27,0
111,2015/2/28,0
111,2015/3/1,0
111,2015/3/2,0
111,2015/3/3,1.76
111,2015/3/4,6.27
111,2015/3/5,2.09
111,2015/3/6,3.05
111,2015/3/7,2.41
111,2015/3/8,5.12
111,2015/3/9,2.74
111,2015/3/10,2.56
111,2015/3/11,2.35
111,2015/3/12,3.59
111,2015/3/13,2.18
111,2015/3/14,3.51
111,2015/3/15,2.5
111,2015/3/16,2.57
111,2015/3/17,2.23
111,2015/3/18,2.92
111,2015/3/19,2.37
111,2015/3/20,7.56
111,2015/3/21,5.64
111,2015/3/22,2.74
111,2015/3/23,2.27
111,2015/3/24,2.06
111,2015/3/25,1.88
111,2015/3/26,3.28
111,2015/3/27,1.86
111,2015/3/28,2.12
111,2015/3/29,4.43
111,2015/3/30,2.97
111,2015/3/31,2.5
111,2015/4/1,2.55
111,2015/4/2,1.81
111,2015/4/3,1.66
111,2015/4/4,2.52
111,2015/4/5,1.94
111,2015/4/6,2.99
111,2015/4/7,3.19
111,2015/4/8,2.85
111,2015/4/9,1.72
111,2015/4/10,1.67
111,2015/4/11,4.02
111,2015/4/12,4.22
111,2015/4/13,2.14
111,2015/4/14,1.5
111,2015/4/15,2.06
111,2015/4/16,2.91
111,2015/4/17,2.34
111,2015/4/18,2.68
111,2015/4/19,2.85
111,2015/4/20,2.46
111,2015/4/21,2.68
111,2015/4/22,1.39
111,2015/4/23,2.82
111,2015/4/24,1.43
111,2015/4/25,3.41
111,2015/4/26,2.82
111,2015/4/27,1.84
111,2015/4/28,3.17
111,2015/4/29,3.45
111,2015/4/30,2.5
111,2015/5/1,3.54
111,2015/5/2,2.92
111,2015/5/3,3.48
111,2015/5/4,2.8
111,2015/5/5,1.64
111,2015/5/6,2.53
111,2015/5/7,2.53
111,2015/5/8,1.69
111,2015/5/9,3.48
111,2015/5/10,1.81
111,2015/5/11,2.78
111,2015/5/12,2.66
111,2015/5/13,3.65
111,2015/5/14,2.1
111,2015/5/15,3.32
111,2015/5/21,1.78
111,2015/5/22,2.75
111,2015/5/23,2.16
111,2015/5/24,2.9
111,2015/5/25,1.72
111,2015/5/26,2.15
111,2015/5/27,3.26
111,2015/5/28,2.31
111,2015/5/29,2.35
111,2015/5/30,3.04
111,2015/5/31,3.04
111,2015/6/1,2.46
111,2015/6/2,3.61
111,2015/6/3,3.39
111,2015/6/4,2.93
111,2015/6/5,5.08
111,2015/6/6,4
111,2015/6/7,3.12
111,2015/6/8,2.01
111,2015/6/9,3.27
111,2015/6/11,3.75
111,2015/6/12,2.93
111,2015/6/13,2.51
111,2015/6/14,2.62
111,2015/6/15,1.84
111,2015/6/16,2.87
111,2015/6/17,2.95
111,2015/6/18,2.92
111,2015/6/19,2.17
111,2015/6/20,2.23
111,2015/6/21,1.66
111,2015/6/22,2.53
111,2015/6/23,2.2
111,2015/6/24,1.99
111,2015/6/25,2.54
111,2015/6/26,1.52
111,2015/6/27,1.57
111,2015/6/28,1.38
111,2015/6/29,1.59
111,2015/6/30,1.69
111,2015/7/1,1.81
111,2015/7/2,1.92
111,2015/7/3,1.46
111,2015/7/4,2.03
111,2015/7/5,1.89
111,2015/7/6,1.51
111,2015/7/7,1.39
111,2015/7/8,1.6
111,2015/7/9,1.66
111,2015/7/10,1.55
111,2015/7/11,1.57
111,2015/7/12,1.64
111,2015/7/13,1.9
111,2015/7/14,3.06
111,2015/7/15,1.71
111,2015/7/16,1.91
111,2015/7/17,1.37
111,2015/7/18,2.92
111,2015/7/19,1.52
111,2015/7/20,1.62
111,2015/7/21,2.07
111,2015/7/22,2.09
111,2015/7/23,2.69
111,2015/7/24,1.19
111,2015/7/25,3.19
111,2015/7/26,3.47
111,2015/7/27,8.27
111,2015/7/28,3.99
111,2015/7/29,5.49
111,2015/7/30,5.41
111,2015/7/31,13.77
111,2015/8/1,18.83
111,2015/8/2,17.1
111,2015/8/3,7.57
111,2015/8/4,2.43
111,2015/8/5,1.39
111,2015/8/6,3.11
111,2015/8/7,2.91
111,2015/8/8,3.04
111,2015/8/9,2.12
111,2015/8/10,6.6
111,2015/8/11,6.15
111,2015/8/12,4.57
111,2015/8/13,2.8
111,2015/8/14,1.55
111,2015/8/15,1.8
111,2015/8/16,1.94
111,2015/8/17,1.81
111,2015/8/18,1.76
111,2015/8/19,1.32
111,2015/8/20,2.11
111,2015/8/21,1.32
111,2015/8/22,3.24
111,2015/8/23,1.98
111,2015/8/24,2
111,2015/8/25,1.78
111,2015/8/26,3.11
111,2015/8/27,1.82
111,2015/8/28,2
111,2015/8/29,1.95
111,2015/8/30,2.51
111,2015/8/31,1.7
111,2015/9/1,1.5
111,2015/9/2,2.02
111,2015/9/3,2.34
111,2015/9/4,1.75
111,2015/9/5,2.64
111,2015/9/6,1.38
111,2015/9/7,1.59
111,2015/9/8,2.29
111,2015/9/9,1.71
111,2015/9/10,1.18
111,2015/9/11,1.61
111,2015/9/12,1.75
111,2015/9/13,2.49
111,2015/9/14,3.29
111,2015/9/15,2.38
111,2015/9/16,3.75
111,2015/9/17,2.34
111,2015/9/18,2.35
111,2015/9/19,2.93
111,2015/9/20,1.99
111,2015/9/21,3.02
111,2015/9/22,3.18
111,2015/9/23,4.74
111,2015/9/24,2.89
111,2015/9/25,3.6
111,2015/9/26,3.12
111,2015/9/27,2.45
111,2015/9/28,3.51
111,2015/9/29,3.19
111,2015/9/30,3.81
111,2015/10/1,0
111,2015/10/2,0
111,2015/10/3,0
111,2015/10/4,0.49
111,2015/10/5,3.53
111,2015/10/6,3.6
111,2015/10/7,4.94
111,2015/10/8,3.41
111,2015/10/9,2.33
111,2015/10/10,3.64
111,2015/10/11,3.04
111,2015/10/12,4.64
111,2015/10/13,3.44
111,2015/10/14,3.91
111,2015/10/15,3.83
111,2015/10/16,2.94
111,2015/10/17,2.6
111,2015/10/18,3.24
111,2015/10/19,3.49
111,2015/10/20,4.56
111,2015/10/21,4.1
111,2015/10/22,4.45
111,2015/10/23,5.5
111,2015/10/24,5.19
111,2015/10/25,4.59
111,2015/10/26,2.86
111,2015/10/27,5.92
111,2015/10/28,2.08
111,2015/10/29,4.52
111,2015/10/30,4.23
111,2015/10/31,6.5
111,2015/11/1,3.05
111,2015/11/2,3.99
111,2015/11/3,3.03
111,2015/11/4,2.68
111,2015/11/5,4.04
111,2015/11/6,5.24
111,2015/11/7,4.35
111,2015/11/8,4.19
111,2015/11/9,5.42
111,2015/11/10,7.09
111,2015/11/11,6.24
111,2015/11/12,2.76
111,2015/11/13,3.17
111,2015/11/14,3.75
111,2015/11/15,9.42
111,2015/11/16,9.89
111,2015/11/17,6.64
111,2015/11/18,3.04
111,2015/11/19,3.93
111,2015/11/20,5.52
111,2015/11/21,5.99
111,2015/11/22,5.64
111,2015/11/23,4.12
111,2015/11/24,3.16
111,2015/11/25,4.53
111,2015/11/26,4.03
111,2015/11/27,3.94
111,2015/11/28,4.22
111,2015/11/29,5.28
111,2015/11/30,3.91
111,2015/12/1,3.5
111,2015/12/2,3.93
111,2015/12/3,3.5
111,2015/12/4,4.61
111,2015/12/5,3.55
111,2015/12/6,4.36
111,2015/12/7,5.95
111,2015/12/8,5.63
111,2015/12/9,5.3
111,2015/12/10,3.22
111,2015/12/11,4.23
111,2015/12/12,5.33
111,2015/12/13,3.84
111,2015/12/14,3.1
111,2015/12/15,3.44
111,2015/12/16,2.86
111,2015/12/17,3.8
111,2015/12/18,3.69
111,2015/12/19,3.5
111,2015/12/20,4.61
111,2015/12/21,4.32
111,2015/12/22,2.86
111,2015/12/23,3.55
111,2015/12/24,2.87
111,2015/12/25,3.24
111,2015/12/26,2.25
111,2015/12/27,3.02
111,2015/12/28,7.25
111,2015/12/29,3.99
111,2015/12/30,4.19
111,2015/12/31,4.3
111,2016/1/1,4.73
111,2016/1/2,2.58
111,2016/1/3,3.35
111,2016/1/4,4.59
111,2016/1/5,3.94
111,2016/1/6,3.73
111,2016/1/7,3.98
111,2016/1/8,4.44
111,2016/1/9,4.12
111,2016/1/10,4.27
111,2016/1/11,3.71
111,2016/1/12,4.88
111,2016/1/13,4.44
111,2016/1/14,3.92
111,2016/1/15,5.44
111,2016/1/16,3.15
111,2016/1/17,2.66
111,2016/1/18,3.78
111,2016/1/19,3.26
111,2016/1/20,4.04
111,2016/1/21,6.08
111,2016/1/22,4.39
111,2016/1/23,4.24
111,2016/1/24,4.43
111,2016/1/25,5.32
111,2016/1/26,3.59
111,2016/1/27,4.44
111,2016/1/28,5.93
111,2016/1/29,4.57
111,2016/1/30,4.27
111,2016/1/31,3.9
111,2016/2/1,2.51
111,2016/2/2,2.02
111,2016/2/3,1.36
111,2016/2/4,2.17
111,2016/2/5,0
111,2016/2/6,0
111,2016/2/7,0
111,2016/2/8,0
111,2016/2/9,0
111,2016/2/10,0
111,2016/2/11,0
111,2016/2/12,0
111,2016/2/13,0
111,2016/2/14,0
111,2016/2/15,0
111,2016/2/16,0
111,2016/2/17,0
111,2016/2/18,0
111,2016/2/19,0
111,2016/2/20,2.08
111,2016/2/21,2.7
111,2016/2/22,2.86
111,2016/2/23,3.69
111,2016/2/24,3.68
111,2016/2/25,2.63
111,2016/2/26,1.91
111,2016/2/27,3.86
111,2016/2/28,3.01
111,2016/2/29,3.34
111,2016/3/1,2.74
111,2016/3/2,2.41
111,2016/3/3,2.39
111,2016/3/4,3.84
111,2016/3/5,2.19
111,2016/3/6,3.81
111,2016/3/7,4.02
111,2016/3/8,7.95
111,2016/3/9,3.64
111,2016/3/10,7.49
111,2016/3/11,4.13
111,2016/3/12,3.7
111,2016/3/13,5.37
111,2016/3/14,4.55
111,2016/3/15,3.71
111,2016/3/16,7.11
111,2016/3/17,4.68
111,2016/3/18,2.95
111,2016/3/19,5.49
111,2016/3/20,3.07
111,2016/3/21,0.84
111,2016/3/22,7.69
111,2016/3/23,4.62
111,2016/3/24,3.27
111,2016/3/25,3.83
111,2016/3/26,3.54
111,2016/3/27,5.36
111,2016/3/28,2.9
111,2016/3/29,5.69
111,2016/3/30,5.06
111,2016/3/31,3.75
111,2016/4/1,3.99
111,2016/4/2,3.28
111,2016/4/3,3.3
111,2016/4/4,3.21
111,2016/4/5,4.16
111,2016/4/6,2.96
111,2016/4/7,4.09
111,2016/4/8,4.31
111,2016/4/9,4.86
111,2016/4/10,2.89
111,2016/4/11,3.4
111,2016/4/12,2.72
111,2016/4/13,4.7
111,2016/4/14,4.01
111,2016/4/15,2.89
111,2016/4/16,3
111,2016/4/17,3.91
111,2016/4/18,4.62
111,2016/4/19,3.51
111,2016/4/20,3.75
111,2016/4/21,3.66
111,2016/4/22,1.82
111,2016/4/23,2.77
111,2016/4/24,3.8
111,2016/4/25,1.98
111,2016/4/26,1.86
111,2016/4/27,1.87
111,2016/4/28,1.99
111,2016/4/29,3.34
111,2016/4/30,9.78
111,2016/5/1,2.33
111,2016/5/2,2.22
111,2016/5/3,2.72
111,2016/5/4,2.19
111,2016/5/5,2.05
111,2016/5/6,2.25
111,2016/5/7,1.05
111,2016/5/8,2.19
111,2016/5/9,2.3
111,2016/5/10,2.19
111,2016/5/11,1.22
111,2016/5/12,2.18
111,2016/5/13,1.69
111,2016/5/14,2.16
111,2016/5/15,3.31
111,2016/5/16,2.16
111,2016/5/17,2.23
111,2016/5/18,2.49
111,2016/5/19,2.04
111,2016/5/20,1.58
111,2016/5/21,1.95
111,2016/5/22,3.05
111,2016/5/23,2.13
111,2016/5/24,NA
111,2016/5/27,NA
111,2016/6/3,NA
111,2016/6/6,2.39
111,2016/6/7,7.56
111,2016/6/8,2.28
111,2016/6/9,0.88
111,2016/6/10,0.78
111,2016/6/11,1.71
111,2016/6/12,3.24
111,2016/6/13,2.54
111,2016/6/14,1.73
111,2016/6/15,2.3
111,2016/6/16,1.63
111,2016/6/17,2.41
111,2016/6/18,4.27
111,2016/6/19,5.18
111,2016/6/20,2.54
111,2016/6/21,12.53
111,2016/6/22,3.61
111,2016/6/23,4.23
111,2016/6/24,2.13
111,2016/6/25,1.96
111,2016/6/26,2.49
111,2016/6/27,3.05
111,2016/6/28,13.27
111,2016/6/29,3.06
111,2016/6/30,4.69
111,2016/7/1,3.15
111,2016/7/2,2.37
111,2016/7/3,2.35
111,2016/7/4,2.04
111,2016/7/5,1.83
111,2016/7/6,1.71
111,2016/7/7,3.83
111,2016/7/8,5.18
111,2016/7/9,7.5
111,2016/7/10,4.12
111,2016/7/11,4.97
111,2016/7/12,3.7
111,2016/7/13,4.66
111,2016/7/14,1.84
111,2016/7/15,2.56
111,2016/7/16,13.43
111,2016/7/17,2.74
111,2016/7/18,2.72
111,2016/7/19,1.77
111,2016/7/20,1.8
111,2016/7/21,4.47
111,2016/7/22,4.69
111,2016/7/23,4.42
111,2016/7/24,22.02
111,2016/7/25,13.57
111,2016/7/26,4.71
111,2016/7/27,2.98
111,2016/7/28,9.78
111,2016/7/29,11.45
111,2016/7/30,6.02
111,2016/7/31,7.32
111,2016/8/1,6.64
111,2016/8/2,7.38
111,2016/8/3,2.95
111,2016/8/4,12.41
111,2016/8/5,12.25
111,2016/8/6,5.41
111,2016/8/7,2.67
111,2016/8/8,2.21
111,2016/8/9,2.63
111,2016/8/10,3.09
111,2016/8/11,5.77
111,2016/8/12,2.39
111,2016/8/13,4.96
111,2016/8/14,15.12
111,2016/8/15,7.23
111,2016/8/16,9.89
111,2016/8/17,15.31
111,2016/8/18,10.67
111,2016/8/19,16.25
111,2016/8/20,5.09
111,2016/8/21,4.46
111,2016/8/22,2.63
111,2016/8/23,3.88
111,2016/8/24,8.89
111,2016/8/25,4.47
111,2016/8/26,1.43
111,2016/8/27,1.67
111,2016/8/28,1.47
111,2016/8/29,2.6
111,2016/8/30,2.34
111,2016/8/31,1.92
111,2016/9/2,1.66
111,2016/9/3,3.08
111,2016/9/4,2.74
111,2016/9/5,2.33
111,2016/9/6,3.19
111,2016/9/7,2.87
111,2016/9/8,1.58
111,2016/9/9,1.87
111,2016/9/10,2.08
111,2016/9/11,1.9
111,2016/9/12,1.77
111,2016/9/13,2.64
111,2016/9/14,1.84
111,2016/9/15,1.54
111,2016/9/16,1.55
111,2016/9/17,2.3
111,2016/9/18,2.43
111,2016/9/19,3.18
111,2016/9/20,1.94
111,2016/9/21,3.21
111,2016/9/22,2.5
111,2016/9/23,2.02
111,2016/9/24,2.5
111,2016/9/25,2.67
111,2016/9/26,2.79
111,2016/9/27,2.9
111,2016/9/28,2.16
111,2016/9/29,1.69
111,2016/9/30,1.35
111,2016/10/1,1.2
111,2016/10/2,1.1
111,2016/10/3,2.59
111,2016/10/4,3.57
111,2016/10/5,1.94
111,2016/10/6,1.34
111,2016/10/7,2.48
111,2016/10/8,2.06
111,2016/10/9,2.92
111,2016/10/10,1.6
111,2016/10/11,2.52
111,2016/10/12,2.89
111,2016/10/13,2.01
111,2016/10/14,2.68
111,2016/10/15,2.68
111,2016/10/16,4.32
111,2016/10/17,4.61
111,2016/10/18,2.54
111,2016/10/19,2.78
111,2016/10/20,2.03
111,2016/10/21,2.13
111,2016/10/22,1.77
111,2016/10/23,2.78
111,2016/10/24,1.44
111,2016/10/25,1.35
111,2016/10/26,1.81
111,2016/10/27,2.89
111,2016/10/28,1.58
111,2016/10/29,NA
111,2016/11/4,1.93
111,2016/11/5,2.36
111,2016/11/6,5.13
111,2016/11/7,2.7
111,2016/11/8,2.63
111,2016/11/9,2.7
111,2016/11/10,3.16
111,2016/11/11,2.67
111,2016/11/12,2.03
111,2016/11/13,2.97
111,2016/11/14,2.14
111,2016/11/15,5.28
111,2016/11/16,3.34
111,2016/11/17,2.72
111,2016/11/18,1.96
111,2016/11/19,2.35
111,2016/11/20,4.44
111,2016/11/21,6.05
111,2016/11/22,4.31
111,2016/11/23,3.31
111,2016/11/24,4.53
111,2016/11/25,4.23
111,2016/11/26,5.31
111,2016/11/27,4.92
